imageURN, textURN
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3253,0.5551,0.6256,0.0615",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3353,0.6122,0.5806,0.0638",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3443,0.6804,0.5365,0.0555",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3413,0.7314,0.4064,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_018@0.3193,0.7869,0.5766,0.069",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1071,0.0675,0.5606,0.069",Page 19,
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1311,0.1275,0.5355,0.0578",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1311,0.1778,0.5355,0.0728",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1021,0.2123,0.5886,0.0975",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1311,0.3008,0.5435,0.0608",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1341,0.3586,0.6006,0.063",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1341,0.4201,0.5415,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1051,0.4839,0.5676,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1361,0.5416,0.5676,0.0668",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1361,0.6047,0.5986,0.0705",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1071,0.6557,0.7347,0.0765",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1341,0.6572,0.7157,0.135",
"urn:cite:ecod:einsiedeln121img.sbe_0121_019@0.1371,0.7637,0.7127,0.12",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.3193,0.069,0.6476,0.0765",Page 20
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.3704,0.1118,0.6296,0.0833",
"urn:cite:ecod:einsiedeln121img.sbe_0121_020@0.2953,0.177,0.5706,0.0743",
